,Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류
12529,39018243,현대,더 뉴 그랜드 스타렉스,밴 3인승,스마트,202101.0,2021,1520.0,159639.0,디젤,오토,ORIGINAL,일반,2025-03-20 10:19:57.000 +09,부산,효성상사,91노0128,0,0,0,0.0,0.0,0,0,,스타렉스
29398,38691834,현대,아반떼 AD,1.6 터보 스포츠,(세부등급 없음),201607.0,2017,1390.0,69577.0,가솔린,오토,ORIGINAL,일반,2025-03-20 12:03:30.000 +09,대구,세화모터스,02마0144,1,0,1,74.453,0.0,0,0,,아반떼
1270,39095778,현대,LF 쏘나타 하이브리드,2.0 HEV,모던,201512.0,2016,899.0,164380.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:09:16.000 +09,경기,울트라모터스,48서0339,1,1,1,49.2849,39.939,0,0,,쏘나타
17723,38326743,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201802.0,2018,1890.0,140178.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:28:55.000 +09,부산,(주)우진 오토모빌,39서1073,6,0,5,404.1669,0.0,0,0,,제네시스
12276,38708118,현대,코나,1.6 터보 4WD,프리미엄,201903.0,2019,1790.0,60000.0,가솔린,오토,ORIGINAL,일반,2025-03-19 12:50:21.000 +09,제주,아이모터스,54버7593,2,2,0,79.5981,178.7455,0,0,,코나
17619,39189477,제네시스,GV70,2.2 디젤 AWD,(세부등급 없음),202104.0,2021,3890.0,85428.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:45:03.000 +09,서울,(주)이볼브오토모빌,138모1614,3,3,0,595.78,210.1,0,0,,제네시스
4877,39166431,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,모던,202010.0,2020,1390.0,53992.0,가솔린,오토,ORIGINAL,일반,2025-03-19 18:38:42.000 +09,경기,애니원모터스,307고7139,2,5,1,1409.2366,3641.816,0,0,,투싼
23487,39263838,현대,더 뉴 그랜저 IG,2.5,프리미엄,202202.0,2022,2550.0,42018.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:11:02.000 +09,경기,신한앤쌍용,196나5564,0,0,1,0.0,0.0,1,0,,그랜저
14005,39204836,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,,201806.0,2019,2570.0,63071.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 19:16:48.000 +09,광주,드림카마켓,72서3145,0,0,1,0.0,0.0,0,0,,스타렉스
11990,38870762,현대,코나,디젤 1.6 2WD,모던,201804.0,2018,1129.0,101683.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:17:04.000 +09,광주,해태자동차,136조6896,3,0,3,272.9911,0.0,1,0,,코나
21297,39211665,현대,그랜저 IG,2.4 프리미엄,(세부등급 없음),201903.0,2019,1790.0,84050.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:07:15.000 +09,경남,정민모터스,162우2100,0,0,2,0.0,0.0,1,0,,그랜저
28049,39064735,현대,아반떼 (CN7),1.6 LPi (렌터카),스타일,202101.0,2021,1480.0,24565.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:45:11.000 +09,인천,(주)케이엠모터스,261더2556,0,0,1,0.0,0.0,1,0,,아반떼
26300,39193526,현대,그랜저 IG,2.4 프리미엄,(세부등급 없음),201708.0,2018,1250.0,154967.0,가솔린,오토,ORIGINAL,일반,2025-03-12 10:31:21.000 +09,광주,(주)이음오토,02모3627,2,3,1,202.7711,278.9383,0,0,,그랜저
14006,39229488,현대,더 뉴 그랜드 스타렉스,밴 3인승,스마트,201806.0,2019,890.0,192372.0,디젤,오토,ORIGINAL,일반,2025-03-19 19:16:24.000 +09,인천,대한모터스,86가0693,2,2,0,307.6936,243.526,0,0,,스타렉스
23820,39232381,현대,그랜저 HG,HG330 셀러브리티,,201111.0,2012,1175.0,41394.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:24:04.000 +09,대구,정모터스,21로6155,6,0,1,444.0296,0.0,0,0,,그랜저
3911,39255552,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,모던 피버,201701.0,2017,1700.0,60219.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:32:02.000 +09,인천,우정모터스,05소9351,0,0,1,0.0,0.0,0,0,,투싼
22626,39013818,현대,그랜저 IG,3.0 익스클루시브,(세부등급 없음),201705.0,2018,1750.0,49244.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:32:08.000 +09,서울,아이오토스,342더3130,1,1,4,113.3719,71.0457,2,0,,그랜저
11205,38951031,현대,싼타페 (MX5),HEV 1.6 2WD,프레스티지,202501.0,2025,4250.0,20.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 10:02:57.000 +09,경기,(주)스타아이,211두1565,0,0,0,0.0,0.0,0,0,,싼타페
18064,38351093,제네시스,G90,3.8 AWD,프레스티지,201812.0,2019,5050.0,54045.0,가솔린,오토,ORIGINAL,일반,2025-03-20 06:53:37.000 +09,경남,MZ모터스,278부2666,2,2,5,326.4087,685.5262,1,0,,제네시스
9021,38400384,현대,더 뉴 싼타페,HEV 1.6 2WD,캘리그래피,202308.0,2023,3199.0,7866.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:00:10.000 +09,대구,대원모터스,243머7437,1,0,6,1791.2624,0.0,0,0,,싼타페
18055,38919076,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202212.0,2023,5290.0,5734.0,가솔린,오토,ORIGINAL,리스,2025-03-20 06:59:56.000 +09,경기,삼성자동차,204저3673,0,0,1,0.0,0.0,0,0,,제네시스
5116,39207705,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,프리미엄,201901.0,2019,2100.0,30627.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:57:47.000 +09,경기,수성자동차,61러2956,2,1,0,168.4841,218.9436,0,0,,투싼
10373,38501113,현대,싼타페 TM,디젤 2.2 4WD,프레스티지,201902.0,2019,2599.0,56954.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:05:41.000 +09,울산,울산무한자동차상사,02모8871,1,2,1,55.82,118.6938,0,0,,싼타페
10977,39257114,현대,더 뉴 싼타페,디젤 2.2 2WD,프레스티지,202008.0,2021,2640.0,68000.0,디젤,오토,ORIGINAL,일반,2025-03-19 16:01:40.000 +09,경기,카메이트,364두7806,1,2,0,63.5203,200.92,0,0,,싼타페
321,38715867,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202110.0,2022,1550.0,100437.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:52:04.000 +09,광주,신영자동차,248누2575,0,0,1,0.0,0.0,1,0,,쏘나타
5429,38893421,현대,더 뉴 투싼 하이브리드 (NX4),HEV 1.6 2WD,인스퍼레이션,202412.0,2025,2564.0,250.0,가솔린+전기,오토,ORIGINAL,렌트,2025-03-17 09:44:53.000 +09,서울,,223호6731,0,0,0,0.0,0.0,0,0,,투싼
19817,37214780,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202210.0,2023,4451.0,17400.0,가솔린,오토,ORIGINAL,렌트,2025-03-19 16:46:46.000 +09,서울,,172호9099,0,0,0,0.0,0.0,0,0,,제네시스
13930,39264436,현대,더 뉴 그랜드 스타렉스,어린이보호차,,201810.0,2019,1680.0,117502.0,디젤,오토,ORIGINAL,일반,2025-03-19 21:21:27.000 +09,경남,더케어모터스,74머4977,2,3,2,206.9121,372.6278,0,0,,스타렉스
13106,38940708,현대,스타렉스 점보,6인승 판넬밴,GX,200602.0,2006,399.0,80672.0,디젤,수동,ORIGINAL,일반,2025-03-20 09:47:02.000 +09,대구,대구모터스,94어7208,0,0,0,0.0,0.0,0,0,,스타렉스
25082,39145264,현대,그랜저 IG,3.0 LPi 모던 베이직 (렌터카),,201906.0,2019,1680.0,63943.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 17:12:53.000 +09,충북,승일상사,359머5652,2,1,3,204.8068,104.4389,1,0,,그랜저
25633,39206042,현대,그랜저 IG,3.0 LPi 모던 (렌터카),,201804.0,2018,1550.0,107627.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 13:35:31.000 +09,인천,OK자동차,68조7496,0,2,1,0.0,222.2927,0,0,,그랜저
29446,39252817,현대,더 뉴 아반떼 AD,1.6,스마트 초이스,201912.0,2020,1140.0,127479.0,가솔린,오토,ORIGINAL,일반,2025-03-20 11:59:13.000 +09,부산,(주)뉴드림모터스 ,353소4053,0,0,1,0.0,0.0,1,0,0.0,아반떼
20059,39212774,제네시스,GV70,2.2 디젤 AWD,(세부등급 없음),202102.0,2021,3350.0,86602.0,디젤,오토,ORIGINAL,리스,2025-03-19 14:04:28.000 +09,경기,(주)퍼스트다이렉트,160호6017,0,0,0,0.0,0.0,0,0,,제네시스
8849,38765004,현대,더 뉴 싼타페,디젤 2.2 2WD,프레스티지,202009.0,2021,2650.0,87804.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:05:52.000 +09,대구,SK모터스,171우5514,2,0,1,136.9884,0.0,1,0,,싼타페
16622,38399327,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202408.0,2025,4850.0,1700.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:12:41.000 +09,대구,대박상사,249누1793,1,1,0,0.0,0.0,0,0,,제네시스
7932,38746592,현대,스타리아,투어러 11인승,모던,202208.0,2022,2739.0,45736.0,디젤,오토,ORIGINAL,일반,2025-03-20 00:55:30.000 +09,경기,(주)왕카,712오6126,0,0,1,0.0,0.0,1,0,,스타리아
6866,38913644,현대,팰리세이드,가솔린 3.8 4WD,프레스티지,201907.0,2019,2590.0,90459.0,가솔린,오토,ORIGINAL,일반,2025-03-19 19:39:11.000 +09,경기,(주)우리들모터스,28구9555,1,1,3,89.0029,83.4219,0,0,,팰리세이드
18669,38757430,제네시스,EQ900,3.8 GDI AWD,프레스티지,201803.0,2018,3949.0,43386.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:17:41.000 +09,부산,(주)에이스타모터스,01도4101,1,0,1,81.9,0.0,0,0,,제네시스
14229,38788823,현대,그랜드 스타렉스,5인승 밴,CVX 디럭스,201412.0,2015,660.0,258906.0,디젤,오토,ORIGINAL,일반,2025-03-19 13:28:07.000 +09,대구,좋은차닷컴,83러6681,1,1,1,248.564,253.196,0,0,,스타렉스
415,39125372,현대,쏘나타 뉴 라이즈,2.0 모던,,201802.0,2018,1110.0,145625.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:48:11.000 +09,인천,(주)시우자동차,280버9586,2,0,2,123.0055,0.0,1,0,,쏘나타
960,39120467,현대,LF 쏘나타,2.0 스타일,스페셜,201508.0,2016,1120.0,59119.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:23:05.000 +09,광주,(주)삼흥모터스,41구2539,2,3,1,316.7568,509.9438,0,0,,쏘나타
23686,37435559,현대,그랜저 HG,LPG HG300 모던,,201606.0,2016,1090.0,105600.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 22:45:56.000 +09,전북,무지개모터스,224무4856,1,0,1,32.8496,0.0,1,0,,그랜저
11618,38975823,현대,더 뉴 코나,가솔린 1.6 터보 2WD,스마트,202107.0,2021,1329.0,110808.0,가솔린,오토,ORIGINAL,일반,2025-03-20 10:07:12.000 +09,서울,미소모터스,191가9835,0,1,2,0.0,63.1781,1,0,,코나
21591,37860206,현대,더 뉴 그랜저 IG,2.5,프리미엄,202005.0,2020,2270.0,70343.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:57:02.000 +09,충북,(주)이조은모터스,124우2181,1,3,1,144.678,595.1416,1,0,,그랜저
16800,39122051,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202107.0,2021,4010.0,52110.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:09:26.000 +09,부산,바론카,132어5775,1,0,0,47.4019,0.0,0,0,,제네시스
19971,39157889,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202112.0,2022,3494.0,108348.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:27:08.000 +09,광주,대영모터스,112무8865,4,3,2,887.6514,406.5171,0,0,,제네시스
13244,39212468,현대,그랜드 스타렉스,캠핑카,,200905.0,2009,630.0,122233.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:38:09.000 +09,경기,카365,98거1816,1,2,5,77.8989,96.4078,1,0,,스타렉스
22973,39260735,현대,그랜저 HG,HG300 익스클루시브 스페셜,,201504.0,2015,1170.0,132185.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:24:03.000 +09,경기,벧엘자동차 2,57더3329,1,0,3,203.3251,0.0,0,0,,그랜저
6695,38509452,현대,더 뉴 팰리세이드,가솔린 3.8 4WD,캘리그래피,202305.0,2023,4480.0,24736.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:06:10.000 +09,대구,명품모터스,175루9968,0,0,1,0.0,0.0,0,0,,팰리세이드
12097,39184420,현대,코나,디젤 1.6 2WD,모던 테크,201801.0,2018,1120.0,131162.0,디젤,오토,ORIGINAL,일반,2025-03-20 04:27:29.000 +09,부산,에이스 모터스,07무3621,0,0,0,0.0,0.0,0,0,,코나
7817,38905723,현대,스타리아,카고 5인승,모던,202402.0,2024,3250.0,7155.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:10:04.000 +09,부산,차순이모터스,843다6661,0,0,1,0.0,0.0,0,0,,스타리아
14667,39209053,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202210.0,2023,7777.0,16123.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:45:26.000 +09,광주,(주)더바른모터스,119너9395,0,0,0,0.0,0.0,0,0,,제네시스
2446,38853142,현대,LF 쏘나타,2.0 케어플러스,,201704.0,2017,1170.0,130604.0,가솔린,오토,ORIGINAL,일반,2025-03-19 18:06:58.000 +09,경기,(주)정직한놈들,10나9901,5,0,1,462.4289,0.0,0,0,,쏘나타
28175,38793593,현대,아반떼 (CN7),1.6,모던,202006.0,2021,1399.0,51749.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:42:03.000 +09,대구,자동차명가,182가7572,1,3,1,677.2243,263.0071,1,0,,아반떼
6838,39242501,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,프레스티지,202207.0,2023,3270.0,70280.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:04:19.000 +09,경기,클린오토,190소7516,1,0,0,188.904,0.0,0,0,,팰리세이드
3782,39114428,현대,투싼 하이브리드 (NX4),인스퍼레이션 2WD,,202204.0,2022,3140.0,39675.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:41:02.000 +09,대전,(주)이수오토,268누1790,2,2,3,171.9678,78.169,0,0,,투싼
22138,38438868,현대,그랜저 하이브리드 (GN7),캘리그래피,,202312.0,2023,4550.0,18319.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:44:10.000 +09,서울,(주)올뉴모터스,234보1358,1,0,0,55.2459,0.0,0,0,,그랜저
5059,39038084,현대,올 뉴 투싼,디젤 1.7 2WD,프리미엄,201706.0,2018,1550.0,79455.0,디젤,오토,ORIGINAL,일반,2025-03-19 16:47:02.000 +09,서울,(주) 한경자동차,03모4407,1,2,2,64.6523,181.927,0,0,,투싼
17935,39070648,제네시스,G80,2.2D,럭셔리,201912.0,2020,2100.0,89400.0,디젤,오토,ORIGINAL,일반,2025-03-20 07:49:50.000 +09,인천,주식회사 진모터스,128라5528,5,3,4,1187.7876,747.8734,0,0,,제네시스
28358,37265661,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201703.0,2017,820.0,100917.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:37:02.000 +09,충북,하나모터스,135너1247,4,0,1,452.962,0.0,1,0,,아반떼
18018,39260257,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202012.0,2020,4370.0,129524.0,가솔린,오토,ORIGINAL,일반,2025-03-20 07:13:24.000 +09,전북,SK모터스,217다7579,2,0,3,284.9957,0.0,1,0,,제네시스
19739,39233567,제네시스,G80,3.8 GDI AWD,파이니스트,201903.0,2019,2890.0,104230.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:00:31.000 +09,경기,수원해동자동차,205버7079,0,2,3,0.0,454.0469,1,0,,제네시스
14173,38595260,현대,더 뉴 그랜드 스타렉스,밴 5인승,스마트,201903.0,2019,1290.0,139718.0,디젤,오토,ORIGINAL,일반,2025-03-19 15:24:46.000 +09,전북,MK상사,97도7003,3,2,1,505.5022,270.9928,0,0,,스타렉스
8642,38922809,현대,싼타페 TM,디젤 2.2 2WD,프레스티지,201907.0,2020,2330.0,46910.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:13:06.000 +09,경기,무결점카모터스,239마8145,0,0,2,0.0,0.0,1,0,,싼타페
7521,39191809,현대,스타리아,투어러 11인승,모던,202302.0,2023,3200.0,29874.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:24:11.000 +09,인천,현대자동차매매상사,706머2422,0,0,1,0.0,0.0,0,0,,스타리아
3283,38932423,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,,202109.0,2022,2390.0,69289.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-18 11:51:27.000 +09,경기,신화모터스,255주9278,0,0,2,0.0,0.0,1,0,,쏘나타
22182,39124660,현대,더 뉴 그랜저 IG,2.5,르블랑,202207.0,2023,3250.0,36493.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:43:19.000 +09,경기,(주)준모터스,233조1872,0,0,1,0.0,0.0,0,0,,그랜저
29507,38460428,현대,아반떼 (CN7),1.6 LPi (렌터카),스타일,202006.0,2021,1280.0,86882.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 11:48:45.000 +09,전북,프렌즈모터스,311조5189,0,3,1,0.0,213.6222,2,0,,아반떼
18427,39261414,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202203.0,2022,4090.0,76449.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:57:12.000 +09,인천,오토플러스(주),169호5689,0,0,0,0.0,0.0,0,0,,제네시스
20562,39007321,현대,더 뉴 그랜저 IG,2.5,프리미엄 초이스,202004.0,2020,2490.0,39706.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:01.000 +09,대전,카왕,312모7167,0,0,2,0.0,0.0,0,0,,그랜저
7010,39120948,현대,팰리세이드,가솔린 3.8 4WD,프레스티지,202007.0,2021,2730.0,90817.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:49:03.000 +09,경기,무결점카모터스,273부6766,1,3,1,195.455,180.931,0,0,,팰리세이드
25778,38760670,현대,그랜저 IG 하이브리드,프리미엄,,201810.0,2019,1940.0,118433.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 11:34:00.000 +09,전북,붕붕카모터스,283루4105,1,0,1,115.7674,0.0,1,0,,그랜저
11695,38538769,현대,코나,1.6 터보 2WD,모던 팝,201804.0,2018,1640.0,67549.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:59:03.000 +09,광주,(주)도하모터스,63버1753,0,0,1,0.0,0.0,0,0,,코나
5428,36522178,현대,투싼 ix,디젤 2WD LX20,럭셔리,201002.0,2010,500.0,134511.0,디젤,오토,ORIGINAL,일반,2025-03-17 10:11:59.000 +09,광주,(주)피앤제이모터스,41누2301,1,1,6,43.6448,89.516,0,0,,투싼
9284,38991567,현대,싼타페 (MX5),가솔린 2.5T 2WD,프레스티지,202310.0,2024,3570.0,7190.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:02:52.000 +09,경기,희망드림자동차,149마1805,0,0,1,0.0,0.0,0,0,,싼타페
25393,38940793,현대,그랜저 IG,3.0 익스클루시브,(세부등급 없음),201808.0,2018,1020.0,250595.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:35:19.000 +09,대전,다온 모터스,224오5465,1,0,3,110.467,0.0,1,0,,그랜저
6683,38612243,현대,팰리세이드,디젤 2.2 4WD,프레스티지,201901.0,2019,2730.0,137241.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:12:07.000 +09,경남,경인모터스,174조1999,1,1,1,398.9773,207.0688,1,0,,팰리세이드
27622,38720046,현대,아반떼 (CN7),1.6,모던,202006.0,2021,1490.0,36538.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:58:02.000 +09,부산,W모터스,240무3760,2,2,1,634.4494,937.3929,0,0,,아반떼
11890,38652649,현대,코나,1.6 터보 4WD,모던 팝,201711.0,2018,1420.0,67378.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:37:03.000 +09,경기,카메이트,31나9524,0,0,2,0.0,0.0,0,0,,코나
6160,39211167,현대,팰리세이드,가솔린 3.8 4WD,프레스티지,202012.0,2021,2370.0,49390.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:53:05.000 +09,경기,해피카,142로4371,0,2,1,0.0,1667.701,1,0,,팰리세이드
